ScannerAge,OperatingHours,ScansPerformed,DaysSinceMaintenance,TubeWear,HeatLoad,TubeArcs,FilamentCurrent,FocalSpotDrift,GantryVibration,BearingTemperature,DetectorTemperature,DetectorDropouts,SNR,CoolantFlow,CoolantTemperature,ChillerCycles,Voltage,UPSHealth,WarningCodes,ErrorCodes,HealthScore,RULDays,FailureProbability,ComponentAtRisk
5.1,11597.0,32264.0,82,50.4,50.9,11,4.78,0.55,0.47,42.8,29.4,0,27.3,6.0,32.1,90,402.9,77.9,7,4,28.1,94.0,0.72,X-Ray Tube Anode
6.6,12967.0,40743.0,19,62.3,59.4,11,5.15,0.61,0.51,45.7,27.2,0,25.7,5.6,36.8,103,389.7,83.0,10,1,28.0,90.0,0.68,X-Ray Tube Anode
7.3,14025.0,48911.0,71,51.6,64.3,11,4.78,0.44,0.46,48.1,30.9,0,27.2,6.8,33.1,100,386.1,78.9,11,2,23.8,87.0,0.77,X-Ray Tube Anode
0.6,1399.0,4052.0,57,13.6,26.7,3,4.27,0.32,0.1,38.1,23.8,1,33.2,6.4,25.0,78,396.5,99.3,3,1,64.9,224.0,0.34,Coolant Loop Unit
5.8,12933.0,32566.0,147,51.6,47.4,12,4.55,0.52,0.27,41.9,27.2,1,28.2,5.6,34.6,89,390.7,80.4,8,1,32.8,106.0,0.69,X-Ray Tube Anode
11.6,26963.0,88396.0,79,98.0,90.6,21,5.6,0.99,0.72,51.9,33.2,0,21.6,4.9,40.3,113,399.9,61.1,18,4,5.0,17.0,0.96,X-Ray Tube Anode
6.5,13045.0,44467.0,169,40.6,40.9,8,4.77,0.46,0.38,44.7,27.4,2,27.3,6.5,28.0,74,403.3,74.8,5,0,48.1,160.0,0.51,X-Ray Tube Anode
8.3,17525.0,69125.0,42,69.4,74.5,13,5.15,0.77,0.45,44.5,31.0,2,23.9,5.9,35.9,99,400.7,66.6,11,1,17.3,52.0,0.82,X-Ray Tube Anode
4.1,8515.0,28818.0,116,42.0,52.2,6,4.85,0.48,0.3,43.4,27.4,1,29.6,5.3,30.2,87,395.9,85.1,3,0,51.7,184.0,0.51,Coolant Loop Unit
9.4,23398.0,75030.0,4,77.0,81.4,15,5.1,0.8,0.83,51.2,33.4,1,25.3,5.7,40.0,108,393.2,62.1,13,4,5.0,15.0,0.95,X-Ray Tube Anode
9.4,18820.0,63238.0,4,76.9,79.5,17,5.14,0.66,0.67,51.8,30.8,1,24.2,5.9,41.6,114,405.7,63.9,17,5,5.0,13.0,0.92,X-Ray Tube Anode
6.5,13031.0,50715.0,5,59.3,53.7,11,5.13,0.59,0.42,46.7,30.3,0,29.7,6.5,36.1,93,408.7,78.6,6,0,35.9,116.0,0.62,X-Ray Tube Anode
11.7,24013.0,89871.0,41,85.8,77.7,19,5.26,0.91,0.75,53.7,29.3,0,24.0,5.4,39.0,110,400.1,59.2,21,4,5.0,16.0,0.95,X-Ray Tube Anode
1.9,4267.0,12735.0,108,12.0,33.9,3,4.43,0.24,0.11,39.6,26.4,1,31.0,6.2,28.3,86,393.9,96.4,6,0,65.5,212.0,0.37,Coolant Loop Unit
0.7,1374.0,3923.0,87,10.1,25.4,3,4.45,0.14,0.2,40.9,23.2,0,31.6,6.6,25.8,74,406.0,95.7,2,2,66.9,227.0,0.32,Coolant Loop Unit
9.4,22837.0,66090.0,104,98.0,98.0,22,5.47,0.9,0.53,50.3,32.5,0,22.2,4.1,45.0,118,390.0,71.6,19,3,5.0,23.0,0.93,X-Ray Tube Anode
9.8,19427.0,63268.0,117,90.5,88.1,20,5.27,0.92,0.64,42.3,31.8,2,23.2,4.3,45.2,123,391.5,62.8,18,8,5.0,22.0,0.95,X-Ray Tube Anode
1.9,4569.0,16521.0,101,13.6,19.8,4,4.36,0.08,0.21,42.2,26.7,1,31.8,6.9,22.7,64,405.2,95.2,2,1,67.1,231.0,0.34,Coolant Loop Unit
3.6,6655.0,21661.0,75,20.1,41.7,2,4.56,0.22,0.17,44.6,29.0,4,29.4,6.8,30.8,88,387.2,87.1,2,1,60.0,216.0,0.41,Detector Array
0.7,1586.0,4126.0,75,19.6,25.7,3,4.55,0.36,0.08,34.8,26.4,0,31.4,6.5,24.2,76,389.8,99.9,4,2,59.4,203.0,0.37,Coolant Loop Unit
3.9,9430.0,33812.0,13,31.7,35.0,4,4.76,0.46,0.21,37.4,26.2,2,27.2,6.9,24.5,69,409.7,83.3,7,0,55.8,185.0,0.45,Coolant Loop Unit
9.4,18013.0,66811.0,142,76.1,78.0,15,5.2,0.81,0.44,48.6,31.6,2,23.5,4.8,37.5,103,386.9,68.8,13,4,5.0,21.0,0.96,X-Ray Tube Anode
6.5,15998.0,46943.0,25,81.5,84.3,16,5.27,0.85,0.35,39.9,34.0,1,22.8,5.8,37.0,100,397.4,77.9,11,4,10.2,35.0,0.89,X-Ray Tube Anode
4.5,9533.0,33330.0,115,44.2,51.6,11,4.66,0.4,0.37,41.0,29.2,0,27.3,6.5,34.0,95,414.0,80.7,7,0,42.6,145.0,0.6,X-Ray Tube Anode
4.8,11756.0,36913.0,172,53.3,53.1,11,4.75,0.54,0.46,45.6,28.4,1,24.5,5.6,35.2,103,404.8,89.1,7,2,24.3,84.0,0.77,X-Ray Tube Anode
0.5,1172.0,4494.0,82,14.9,27.5,3,4.5,0.22,0.01,32.8,27.5,2,31.9,7.0,23.4,81,391.8,96.9,1,1,73.5,248.0,0.25,Coolant Loop Unit
3.9,7939.0,29914.0,10,36.0,42.0,7,4.55,0.39,0.41,46.6,28.3,2,26.4,7.1,26.3,79,402.8,87.8,5,1,41.9,152.0,0.59,X-Ray Tube Anode
7.9,15328.0,50399.0,50,67.6,63.9,12,5.01,0.69,0.46,42.7,30.0,1,24.6,6.0,33.4,96,403.4,73.1,7,2,24.0,73.0,0.72,X-Ray Tube Anode
11.7,23554.0,83317.0,172,91.5,78.9,18,5.5,0.99,0.7,51.5,30.8,0,23.4,4.1,41.0,111,391.2,54.4,17,3,5.0,21.0,0.94,X-Ray Tube Anode
10.2,19101.0,73062.0,142,85.7,82.2,17,5.41,0.84,0.44,45.6,31.0,0,26.9,4.8,38.8,113,404.2,66.2,11,3,5.0,18.0,0.94,X-Ray Tube Anode
0.8,1466.0,4755.0,15,9.2,34.4,0,4.36,0.17,0.19,44.3,25.6,3,31.5,7.1,27.6,84,410.6,92.8,1,1,61.8,212.0,0.4,Coolant Loop Unit
10.8,20294.0,60270.0,16,69.4,64.7,15,4.99,0.76,0.61,51.9,30.4,2,26.0,6.3,34.2,97,412.6,59.9,17,2,5.0,15.0,0.98,X-Ray Tube Anode
9.5,19927.0,72344.0,2,81.7,70.9,20,5.16,0.76,0.67,48.2,31.8,0,21.7,5.8,39.1,107,403.6,66.8,18,6,5.0,25.0,0.94,X-Ray Tube Anode
9.5,22330.0,63196.0,158,72.0,77.1,14,5.19,0.71,0.74,47.6,29.1,0,24.3,4.7,41.0,111,406.5,66.1,14,1,9.0,35.0,0.94,X-Ray Tube Anode
5.8,10951.0,33761.0,30,49.5,59.5,11,4.79,0.51,0.45,47.4,26.2,0,27.1,6.0,31.7,95,392.8,80.8,8,1,30.7,101.0,0.72,X-Ray Tube Anode
5.1,9602.0,36474.0,82,36.5,54.2,7,4.55,0.43,0.25,38.6,27.1,2,28.2,6.3,29.7,82,413.8,74.3,7,1,40.1,142.0,0.57,Coolant Loop Unit
4.0,8965.0,32153.0,31,51.1,49.1,10,5.0,0.54,0.27,40.0,27.3,0,29.3,6.6,31.1,88,393.0,80.9,11,2,35.4,122.0,0.67,X-Ray Tube Anode
1.3,2433.0,7557.0,77,13.6,22.4,1,4.39,0.21,0.07,33.3,26.5,1,30.1,7.2,23.0,73,394.6,96.7,2,0,73.4,247.0,0.25,Coolant Loop Unit
3.1,5838.0,16475.0,148,30.7,42.4,4,4.48,0.34,0.28,43.1,26.7,3,30.5,5.7,32.4,91,396.6,87.6,4,2,46.9,151.0,0.53,Coolant Loop Unit
3.3,6394.0,19400.0,177,17.2,34.3,3,4.48,0.2,0.25,38.5,26.5,0,29.5,6.2,28.2,76,395.8,88.5,3,0,64.9,225.0,0.4,Coolant Loop Unit
6.1,14843.0,43434.0,114,64.8,65.0,14,5.12,0.71,0.53,46.6,30.4,0,25.3,5.6,34.7,99,390.7,79.1,15,1,17.7,57.0,0.83,X-Ray Tube Anode
9.1,21602.0,59712.0,35,81.3,78.9,18,5.02,0.81,0.72,50.7,29.9,0,20.9,5.3,42.7,117,397.7,64.3,14,4,5.0,20.0,0.94,X-Ray Tube Anode
5.9,12182.0,44039.0,23,57.5,53.8,11,4.86,0.65,0.24,40.8,30.6,1,26.1,6.2,31.4,91,412.2,74.4,8,0,38.6,139.0,0.62,X-Ray Tube Anode
1.2,2632.0,7576.0,106,5.0,23.1,2,4.22,0.09,0.23,42.0,23.8,1,32.4,7.2,20.9,59,395.0,97.4,4,1,67.3,225.0,0.3,Coolant Loop Unit
11.5,25057.0,79712.0,97,98.0,91.8,20,5.44,0.95,0.79,51.7,35.4,2,21.3,3.8,43.7,111,395.3,56.7,19,4,5.0,24.0,0.97,X-Ray Tube Anode
11.3,25790.0,79402.0,115,93.9,84.4,21,5.42,0.93,0.71,48.4,31.9,0,25.9,5.4,39.1,108,411.3,60.1,16,3,5.0,11.0,0.94,X-Ray Tube Anode
9.5,21707.0,86246.0,100,87.8,85.1,18,5.17,0.88,0.66,43.9,31.7,2,23.4,4.6,43.6,118,384.1,65.5,15,3,5.0,24.0,0.9,X-Ray Tube Anode
11.9,26658.0,82283.0,55,98.0,87.6,20,5.15,1.02,0.75,51.8,30.8,2,18.8,5.5,39.2,103,406.5,54.1,17,3,5.0,26.0,0.94,X-Ray Tube Anode
6.8,13430.0,35187.0,8,59.5,58.3,11,5.07,0.61,0.46,44.6,29.3,2,24.6,6.7,34.6,97,398.3,74.0,9,0,33.8,119.0,0.65,X-Ray Tube Anode
11.6,21145.0,55712.0,168,84.3,75.1,17,5.04,0.9,0.58,45.7,34.4,1,22.9,4.5,38.7,110,403.9,61.7,15,4,5.0,19.0,0.96,X-Ray Tube Anode
1.4,2902.0,9826.0,59,5.0,21.7,5,4.3,0.16,0.17,38.8,25.2,1,31.9,7.4,19.8,63,402.4,95.0,6,2,63.9,222.0,0.34,Coolant Loop Unit
4.7,11404.0,38763.0,128,41.3,39.4,8,4.68,0.47,0.36,45.5,27.1,1,27.3,6.2,29.5,86,411.1,81.7,7,3,35.9,120.0,0.65,X-Ray Tube Anode
3.1,6798.0,21265.0,32,31.0,45.1,6,4.6,0.33,0.2,42.7,26.4,2,28.1,7.1,31.6,90,390.9,89.6,4,2,50.1,164.0,0.49,Coolant Loop Unit
2.8,6557.0,20641.0,93,22.1,42.4,4,4.71,0.34,0.24,35.7,28.0,1,31.9,6.1,29.8,89,389.3,93.7,3,2,51.8,172.0,0.48,Coolant Loop Unit
2.1,5286.0,13642.0,7,32.6,39.9,9,5.05,0.35,0.41,42.9,27.0,0,30.8,7.4,27.2,76,402.9,91.7,7,1,45.0,164.0,0.57,X-Ray Tube Anode
7.7,14661.0,48012.0,2,59.2,52.4,10,4.67,0.63,0.39,46.4,28.2,1,28.5,6.0,35.8,100,391.0,78.8,10,0,33.8,109.0,0.68,X-Ray Tube Anode
9.5,21667.0,70570.0,85,95.3,96.4,19,5.49,0.95,0.61,53.2,34.3,1,21.1,4.9,46.6,123,406.5,67.0,17,8,5.0,22.0,0.98,X-Ray Tube Anode
7.2,16246.0,44259.0,134,66.6,61.9,12,4.98,0.69,0.43,42.0,26.7,1,27.7,5.4,36.6,96,403.5,73.3,8,1,24.7,83.0,0.74,X-Ray Tube Anode
2.2,5444.0,14459.0,106,19.6,26.2,2,4.59,0.26,0.15,42.4,25.0,1,27.1,7.0,20.6,63,402.7,92.7,4,1,61.1,206.0,0.39,Coolant Loop Unit
9.8,24471.0,65713.0,36,94.1,83.3,21,5.47,0.91,0.77,47.8,30.2,1,22.8,5.8,38.7,108,394.6,71.6,16,4,5.0,25.0,0.96,X-Ray Tube Anode
7.8,17820.0,47251.0,160,63.2,69.0,11,5.17,0.59,0.58,51.3,30.3,2,25.0,5.5,36.3,102,399.7,76.0,10,1,17.3,59.0,0.85,X-Ray Tube Anode
5.0,9782.0,33400.0,45,47.9,49.4,10,4.82,0.6,0.31,41.0,26.8,0,27.7,6.6,31.7,92,398.1,77.6,9,1,40.8,143.0,0.59,X-Ray Tube Anode
8.3,19468.0,54406.0,42,74.4,73.6,14,4.96,0.75,0.65,54.0,29.8,0,25.3,5.4,39.8,106,413.6,65.8,14,1,10.0,46.0,0.87,X-Ray Tube Anode
3.5,6541.0,18821.0,53,30.3,39.6,6,4.7,0.37,0.29,39.9,24.7,3,29.9,7.5,25.3,72,397.8,86.2,5,0,56.1,190.0,0.46,X-Ray Tube Anode
4.5,10488.0,28951.0,110,37.7,38.8,6,4.67,0.43,0.32,41.0,28.3,0,26.8,6.5,29.4,89,394.7,90.2,5,2,49.8,172.0,0.53,Coolant Loop Unit
11.1,26933.0,106029.0,9,98.0,85.2,24,5.34,1.04,0.65,48.8,31.2,5,21.7,6.0,37.9,108,408.2,61.0,20,4,5.0,21.0,0.96,X-Ray Tube Anode
3.8,7943.0,30039.0,87,36.2,49.8,6,4.56,0.52,0.33,37.6,27.0,0,29.8,6.0,32.9,98,392.4,83.6,4,1,51.3,173.0,0.47,Coolant Loop Unit
5.9,13235.0,37665.0,114,47.0,55.1,12,4.91,0.53,0.42,38.9,30.9,0,27.5,5.6,31.0,86,414.6,84.7,11,2,33.5,116.0,0.71,X-Ray Tube Anode
10.7,22559.0,67481.0,75,87.0,73.3,16,5.48,0.88,0.65,50.9,31.7,1,25.9,5.6,40.2,112,387.3,64.6,16,5,5.0,23.0,0.95,X-Ray Tube Anode
8.6,18197.0,51222.0,177,62.8,57.2,12,4.77,0.61,0.5,48.9,25.8,2,27.7,5.4,34.4,96,414.3,68.0,8,0,26.5,94.0,0.72,X-Ray Tube Anode
1.2,2452.0,7938.0,130,5.9,26.9,1,4.36,0.08,0.17,40.7,27.3,0,33.6,6.7,24.3,72,400.1,93.1,1,1,72.7,248.0,0.29,Coolant Loop Unit
2.2,5120.0,12950.0,11,20.7,40.7,4,4.39,0.2,0.21,36.0,29.4,1,27.4,6.7,29.1,82,396.7,94.5,3,1,60.9,193.0,0.42,Coolant Loop Unit
0.6,1449.0,5082.0,50,5.0,20.5,1,4.04,0.11,0.07,38.0,26.8,1,32.4,8.0,20.8,62,414.0,94.2,1,1,74.7,247.0,0.22,Coolant Loop Unit
7.8,19067.0,62631.0,163,82.8,79.9,17,5.22,0.74,0.46,42.2,32.6,0,24.7,4.1,40.9,118,397.9,70.5,12,3,6.5,31.0,0.95,X-Ray Tube Anode
5.6,10858.0,41781.0,122,44.6,44.6,8,4.61,0.56,0.42,45.6,25.7,3,29.4,6.2,28.0,90,391.7,79.8,7,3,28.3,91.0,0.74,X-Ray Tube Anode
2.0,4931.0,13544.0,143,44.4,47.3,7,4.5,0.52,0.23,43.5,27.6,5,26.4,5.8,31.6,86,399.5,90.5,5,2,40.0,142.0,0.6,Detector Array
11.5,26674.0,98858.0,75,98.0,79.0,21,5.26,0.97,0.78,53.3,29.3,2,23.8,6.4,37.9,113,405.0,56.1,19,3,5.0,11.0,0.95,X-Ray Tube Anode
6.6,13030.0,48056.0,31,38.2,52.1,10,4.5,0.5,0.18,43.5,27.0,1,28.3,6.4,31.2,86,399.4,77.2,6,1,44.9,148.0,0.55,X-Ray Tube Anode
3.3,6062.0,16311.0,92,22.5,33.8,8,4.37,0.25,0.21,39.1,24.4,3,31.7,6.2,27.2,81,397.7,88.1,4,0,55.9,193.0,0.47,Coolant Loop Unit
6.3,12436.0,38526.0,156,48.7,60.4,9,4.59,0.5,0.36,42.3,28.3,0,27.5,5.5,32.8,94,397.5,77.9,8,1,35.0,127.0,0.63,X-Ray Tube Anode
8.3,20278.0,55871.0,153,76.2,77.5,17,5.06,0.69,0.54,47.1,31.5,1,23.6,4.5,44.0,116,404.7,64.0,16,3,5.0,20.0,0.94,X-Ray Tube Anode
1.4,3088.0,8901.0,92,12.9,35.6,3,4.25,0.26,0.19,35.2,25.6,2,34.7,7.0,26.5,82,390.7,97.6,2,0,70.3,241.0,0.34,Coolant Loop Unit
3.7,8433.0,24413.0,153,28.6,35.7,7,4.6,0.32,0.33,41.1,25.6,1,28.9,6.4,29.7,89,403.6,80.6,9,2,42.8,139.0,0.56,Coolant Loop Unit
9.8,19365.0,64569.0,75,80.1,69.8,18,5.25,0.82,0.6,47.3,29.9,0,25.0,5.9,34.2,93,412.2,65.8,17,3,5.0,6.0,0.92,X-Ray Tube Anode
5.8,13329.0,41547.0,92,38.0,56.1,7,4.7,0.49,0.49,44.9,31.0,1,28.5,5.6,28.9,88,411.3,85.7,6,1,41.7,140.0,0.58,Coolant Loop Unit
6.8,12348.0,48423.0,129,58.5,65.3,10,4.87,0.7,0.3,42.3,33.1,0,25.0,5.7,36.2,101,411.8,78.0,7,1,34.2,117.0,0.68,X-Ray Tube Anode
5.5,11298.0,30388.0,42,32.6,49.5,6,4.55,0.39,0.31,37.5,27.3,0,30.9,7.5,32.0,94,393.1,79.0,4,1,55.0,187.0,0.45,Coolant Loop Unit
1.0,2250.0,8910.0,110,6.9,15.1,2,4.16,0.18,0.12,34.1,24.3,1,33.4,6.9,24.3,73,413.4,94.0,1,1,73.1,260.0,0.26,Coolant Loop Unit
2.4,4577.0,13026.0,162,12.4,25.8,2,4.23,0.17,0.12,41.1,23.8,1,29.3,6.2,27.1,78,398.8,90.3,3,1,66.9,220.0,0.34,Coolant Loop Unit
5.6,13363.0,48898.0,18,55.9,64.0,13,4.98,0.69,0.46,39.2,30.8,0,27.2,6.2,34.3,100,403.3,82.8,8,1,34.8,117.0,0.7,X-Ray Tube Anode
2.9,5708.0,17173.0,77,21.4,26.5,4,4.19,0.28,0.16,40.4,24.5,0,33.6,6.9,25.9,81,400.1,90.7,7,0,65.7,232.0,0.34,Coolant Loop Unit
1.1,2425.0,6584.0,133,11.7,29.5,1,4.33,0.21,0.22,38.7,24.5,2,30.6,6.5,24.6,72,394.9,95.4,1,1,68.1,235.0,0.36,Coolant Loop Unit
10.2,21257.0,80498.0,20,93.9,84.3,21,5.28,0.92,0.54,47.4,35.1,3,19.9,5.6,39.2,111,401.3,66.4,17,3,5.0,12.0,0.96,X-Ray Tube Anode
11.8,26127.0,77423.0,127,98.0,79.0,20,5.47,1.04,0.92,59.9,29.4,0,22.9,4.9,40.3,110,406.3,53.9,17,3,5.0,6.0,0.93,X-Ray Tube Anode
9.6,18042.0,62935.0,75,72.5,65.4,17,4.86,0.76,0.69,49.9,26.2,1,26.3,5.4,36.4,104,404.6,63.6,16,1,5.0,15.0,0.98,X-Ray Tube Anode
10.3,18696.0,62624.0,62,78.5,70.6,16,5.14,0.84,0.54,48.8,31.6,1,24.3,6.2,35.4,102,403.2,61.4,15,5,5.0,12.0,0.94,X-Ray Tube Anode
3.3,7999.0,25658.0,32,47.7,45.6,11,4.82,0.55,0.36,43.0,26.9,0,29.7,6.9,29.8,88,393.5,90.9,8,0,43.1,144.0,0.54,X-Ray Tube Anode
11.5,22964.0,74490.0,178,98.0,91.2,24,5.09,0.97,0.63,48.5,32.0,1,21.5,4.5,45.6,130,398.8,59.4,19,8,5.0,28.0,0.96,X-Ray Tube Anode
2.8,6563.0,23615.0,166,23.9,31.6,5,4.33,0.36,0.31,41.0,29.9,1,29.9,6.3,24.8,80,402.1,96.8,8,0,54.7,181.0,0.44,Coolant Loop Unit
11.4,28598.0,75261.0,28,98.0,84.2,19,5.36,1.0,0.8,54.7,33.2,4,23.4,4.5,42.9,118,387.2,61.5,18,4,5.0,14.0,0.98,X-Ray Tube Anode
11.9,23260.0,81463.0,74,96.2,95.3,22,5.43,0.92,0.57,45.3,33.3,0,22.5,5.2,40.9,104,404.8,55.1,17,5,5.0,22.0,0.96,X-Ray Tube Anode
8.7,17245.0,66284.0,81,61.3,62.2,11,4.96,0.6,0.23,36.6,28.4,0,25.6,6.2,31.0,88,403.4,71.5,7,3,30.3,104.0,0.69,X-Ray Tube Anode
11.8,26677.0,69005.0,22,98.0,86.4,22,5.46,0.99,0.74,51.5,33.0,0,20.5,5.6,41.6,108,411.5,55.7,17,3,5.0,24.0,0.97,X-Ray Tube Anode
7.0,17454.0,47317.0,171,58.0,65.1,12,4.73,0.67,0.54,47.4,27.2,1,24.9,5.9,35.3,98,396.5,73.1,14,1,18.6,67.0,0.81,X-Ray Tube Anode
3.5,8506.0,30410.0,164,15.7,39.2,2,4.15,0.32,0.38,38.0,25.9,3,28.8,6.3,28.7,85,399.5,86.6,3,0,60.4,202.0,0.4,Coolant Loop Unit
5.5,11891.0,37527.0,96,40.0,38.5,10,4.69,0.37,0.37,43.1,26.6,2,26.4,6.9,27.9,78,400.0,80.7,7,1,41.9,145.0,0.53,X-Ray Tube Anode
7.3,17264.0,53611.0,122,70.0,68.0,15,4.86,0.73,0.59,44.3,30.5,2,27.5,4.6,39.3,105,405.5,74.0,15,2,5.0,18.0,0.93,X-Ray Tube Anode
1.3,2540.0,6872.0,123,11.2,30.0,2,4.2,0.22,0.08,38.7,25.4,2,31.2,7.1,26.5,81,396.5,95.0,5,1,66.4,217.0,0.34,Coolant Loop Unit
7.7,19021.0,62013.0,52,64.8,61.7,12,5.12,0.7,0.53,41.3,28.4,0,29.4,6.4,35.0,100,410.0,69.3,14,3,13.3,56.0,0.84,X-Ray Tube Anode
11.8,29165.0,78448.0,164,97.6,93.8,23,5.4,1.03,0.91,60.8,34.6,1,22.4,3.6,47.6,129,398.2,57.7,21,8,5.0,12.0,0.94,X-Ray Tube Anode
2.7,5143.0,16535.0,156,32.3,52.1,4,4.5,0.42,0.01,34.2,25.8,2,27.4,5.7,34.2,98,401.8,90.5,2,0,65.6,223.0,0.36,Coolant Loop Unit
9.6,19322.0,70437.0,78,78.1,83.5,16,5.03,0.75,0.57,44.9,31.6,0,24.0,4.5,41.7,113,394.3,67.9,13,3,5.0,15.0,0.96,X-Ray Tube Anode
10.9,20461.0,59078.0,164,94.3,81.3,19,5.42,0.9,0.56,46.6,31.0,2,24.1,4.8,42.6,118,390.8,59.3,18,4,5.0,18.0,0.97,X-Ray Tube Anode
11.4,22594.0,72779.0,70,98.0,83.1,20,5.41,1.0,0.76,53.4,33.5,0,22.6,5.3,39.9,111,399.1,52.0,20,3,5.0,18.0,0.95,X-Ray Tube Anode
11.5,27367.0,109140.0,137,98.0,97.7,22,5.19,1.03,0.74,53.9,33.0,3,21.6,4.0,44.9,126,393.2,62.0,19,3,5.0,20.0,0.94,X-Ray Tube Anode
6.5,13415.0,47354.0,21,54.1,57.1,12,4.56,0.59,0.45,44.1,29.5,1,28.2,6.8,35.1,95,391.8,78.0,7,2,29.7,99.0,0.73,X-Ray Tube Anode
11.7,21857.0,82226.0,64,84.2,73.1,16,5.49,0.78,0.71,46.2,31.3,2,22.3,5.3,37.5,104,399.7,53.9,16,3,5.0,22.0,0.95,X-Ray Tube Anode
9.2,18782.0,58644.0,76,80.9,80.8,17,4.99,0.78,0.43,40.9,28.9,0,25.1,5.3,40.7,116,389.3,62.3,10,3,7.0,20.0,0.91,X-Ray Tube Anode
2.4,5867.0,21426.0,61,22.2,31.2,2,4.55,0.33,0.2,40.2,25.6,2,31.7,7.4,26.1,78,397.4,92.7,3,1,60.6,203.0,0.43,Coolant Loop Unit
6.0,13410.0,34339.0,95,48.9,49.6,9,5.01,0.52,0.37,46.2,25.3,1,27.9,6.0,31.7,89,400.2,77.1,7,1,38.0,121.0,0.62,X-Ray Tube Anode
8.8,18322.0,49182.0,40,56.5,67.1,11,4.9,0.61,0.61,51.9,30.6,2,27.0,5.6,39.7,104,408.6,64.1,11,3,14.9,52.0,0.87,X-Ray Tube Anode
3.3,6410.0,17977.0,4,25.0,30.7,6,4.41,0.38,0.27,41.6,24.6,2,30.4,7.9,24.5,78,398.9,84.1,7,0,56.2,199.0,0.44,X-Ray Tube Anode
7.9,19592.0,60791.0,31,87.1,72.3,17,5.03,0.82,0.55,50.1,32.5,0,23.6,6.0,40.6,113,403.1,71.0,16,3,5.0,16.0,0.97,X-Ray Tube Anode
8.2,19391.0,73076.0,155,87.6,76.7,17,5.04,0.87,0.48,51.4,30.9,0,24.3,5.6,36.5,105,389.8,68.1,12,4,5.0,26.0,0.96,X-Ray Tube Anode
2.4,4735.0,14297.0,153,19.4,35.7,4,4.49,0.25,0.26,44.3,25.1,2,30.5,6.3,27.5,81,390.0,89.2,3,2,55.7,184.0,0.44,Coolant Loop Unit
7.0,12941.0,45058.0,69,44.7,43.7,6,4.95,0.52,0.39,46.3,29.0,1,29.8,6.8,28.6,80,406.9,74.7,5,2,38.1,123.0,0.61,X-Ray Tube Anode
9.4,17244.0,61458.0,70,76.2,72.8,15,5.06,0.82,0.38,40.9,29.4,1,25.5,5.7,39.0,113,394.4,69.3,10,3,10.4,42.0,0.91,X-Ray Tube Anode
6.2,11753.0,39716.0,5,46.9,55.4,12,4.68,0.45,0.24,43.2,30.0,1,28.1,6.9,29.2,84,392.1,78.9,8,1,37.1,125.0,0.63,X-Ray Tube Anode
0.6,1410.0,4282.0,115,5.0,30.5,2,4.36,0.14,0.12,39.1,26.4,2,33.4,6.8,26.6,78,391.9,97.4,3,0,72.5,242.0,0.27,Coolant Loop Unit
0.6,1480.0,4980.0,91,5.0,18.1,3,4.16,0.19,0.01,37.2,23.6,1,33.4,7.4,23.9,72,397.3,100.0,1,2,77.2,264.0,0.22,Coolant Loop Unit
4.6,9892.0,29809.0,8,56.4,65.8,12,4.92,0.51,0.46,49.0,27.9,3,25.7,5.9,34.9,96,405.1,80.1,9,4,13.2,47.0,0.86,X-Ray Tube Anode
11.2,26652.0,69983.0,9,98.0,83.3,22,5.38,0.98,0.69,51.2,33.9,0,23.1,5.4,39.2,105,382.5,59.8,20,4,5.0,22.0,0.92,X-Ray Tube Anode
3.1,6610.0,26371.0,15,33.2,46.8,6,4.54,0.34,0.23,39.7,28.4,1,29.2,7.1,28.3,82,421.0,86.2,3,0,55.5,187.0,0.46,X-Ray Tube Anode
7.8,17898.0,48159.0,105,64.7,63.9,14,4.97,0.65,0.54,43.7,28.5,3,25.2,5.6,36.3,106,400.5,71.3,14,1,14.6,43.0,0.84,X-Ray Tube Anode
3.1,7062.0,18420.0,7,28.9,32.5,5,4.81,0.23,0.18,38.1,26.3,2,31.5,7.1,22.9,66,393.0,88.2,4,0,57.6,194.0,0.43,Coolant Loop Unit
4.2,8070.0,30809.0,72,31.6,46.4,6,4.67,0.45,0.09,37.5,29.1,2,27.2,6.5,27.5,71,398.7,82.4,3,0,58.3,198.0,0.42,Coolant Loop Unit
10.3,21047.0,62146.0,115,90.4,77.7,20,5.45,0.9,0.63,49.6,31.5,0,22.5,5.7,38.9,112,392.2,62.0,18,4,5.0,23.0,0.95,X-Ray Tube Anode
8.9,19950.0,69334.0,15,90.7,77.0,17,5.15,0.88,0.52,47.2,31.6,2,22.6,6.0,39.4,102,401.4,69.9,15,3,5.0,9.0,0.95,X-Ray Tube Anode
1.6,2954.0,8842.0,165,5.0,20.7,0,4.42,0.16,0.14,40.9,26.0,0,29.9,6.6,24.1,71,393.5,93.1,2,1,79.7,269.0,0.21,Coolant Loop Unit
5.4,11148.0,34417.0,83,36.0,48.3,8,4.73,0.37,0.34,45.0,30.1,1,28.1,6.4,31.8,89,401.1,71.3,5,3,40.8,140.0,0.57,Coolant Loop Unit
0.8,1817.0,5256.0,39,12.4,23.4,2,4.12,0.16,0.12,37.4,24.6,0,30.6,7.2,21.6,65,396.1,98.2,3,3,66.5,234.0,0.33,Coolant Loop Unit
